timestamp,temperature,temperature_class,humidity,humidity_class
775459096,19.5,ambiante,71.5,confortable
775459099,19.5,ambiante,71.5,confortable
775459103,19.5,ambiante,71.5,confortable
775459106,19.5,ambiante,71.5,confortable
775459110,19.5,ambiante,71.5,confortable
775459114,19.5,ambiante,71.5,confortable
775459117,19.5,ambiante,71.5,confortable
775459121,19.5,ambiante,71.5,confortable
775459124,19.5,ambiante,71.5,confortable
775459128,19.5,ambiante,71.5,confortable
775459158,19.5,ambiante,71.5,confortable
775459162,19.6,ambiante,71.5,confortable
775459165,19.6,ambiante,71.5,confortable
775459169,19.5,ambiante,71.5,confortable
775459172,19.5,ambiante,71.5,confortable
775459176,19.5,ambiante,71.5,confortable
775459180,19.5,ambiante,71.5,confortable
775459183,19.5,ambiante,71.5,confortable
775459187,19.5,ambiante,71.5,confortable
775459190,19.5,ambiante,71.5,confortable
775459194,19.5,ambiante,71.5,confortable
775459198,19.5,ambiante,71.5,confortable
775459204,19.5,ambiante,71.5,confortable
775459208,19.5,ambiante,71.5,confortable
775459211,19.5,ambiante,71.5,confortable
775459215,19.5,ambiante,71.5,confortable
775459229,19.5,ambiante,71.5,confortable
775459232,19.5,ambiante,71.5,confortable
775459236,19.5,ambiante,71.5,confortable
775459240,19.5,ambiante,71.5,confortable
775459243,19.5,ambiante,71.5,confortable
775459247,19.5,ambiante,71.5,confortable
775459250,19.5,ambiante,71.5,confortable
775459254,19.5,ambiante,71.5,confortable
775459258,19.5,ambiante,71.5,confortable
775459261,19.5,ambiante,71.5,confortable
775459265,19.6,ambiante,71.5,confortable
775459268,19.5,ambiante,71.5,confortable
775459272,19.5,ambiante,71.5,confortable
775459302,19.5,ambiante,71.5,confortable
775459306,19.5,ambiante,71.5,confortable
775459309,19.5,ambiante,71.5,confortable
775459313,19.5,ambiante,71.5,confortable
775459316,19.5,ambiante,71.5,confortable
775459320,19.5,ambiante,71.5,confortable
775459324,19.5,ambiante,71.5,confortable
775459327,19.5,ambiante,71.5,confortable
775459331,19.5,ambiante,71.5,confortable
775459334,19.5,ambiante,71.5,confortable
775459338,19.5,ambiante,71.5,confortable
775459342,19.5,ambiante,71.5,confortable
775459368,19.5,ambiante,71.5,confortable
775459371,19.5,ambiante,71.5,confortable
775459375,19.5,ambiante,71.5,confortable
775459379,19.5,ambiante,71.5,confortable
775459382,19.5,ambiante,71.5,confortable
775459386,19.5,ambiante,71.5,confortable
775459389,19.5,ambiante,71.5,confortable
775459393,19.5,ambiante,71.5,confortable
775459397,19.5,ambiante,71.5,confortable
775459400,19.5,ambiante,71.5,confortable
775459404,19.5,ambiante,71.5,confortable
775459407,19.5,ambiante,71.5,confortable
775459411,19.5,ambiante,71.5,confortable
775459453,19.5,ambiante,71.5,confortable
775459456,19.5,ambiante,71.5,confortable
775459460,19.5,ambiante,71.5,confortable
775459463,19.5,ambiante,71.5,confortable
775459467,19.5,ambiante,71.5,confortable
775459471,19.5,ambiante,71.5,confortable
775459474,19.5,ambiante,71.5,confortable
775459478,19.5,ambiante,71.5,confortable
775459481,19.5,ambiante,71.5,confortable
775459485,19.5,ambiante,71.5,confortable
775459489,19.5,ambiante,71.5,confortable
775459492,19.5,ambiante,71.5,confortable
775459496,19.5,ambiante,71.5,confortable
775459499,19.5,ambiante,71.5,confortable
775459503,19.5,ambiante,71.5,confortable
775459517,19.5,ambiante,71.5,confortable
775459520,19.5,ambiante,71.5,confortable
775459524,19.5,ambiante,71.5,confortable
775459528,19.5,ambiante,71.5,confortable
775459531,19.5,ambiante,71.5,confortable
775459535,19.5,ambiante,71.5,confortable
775459538,19.5,ambiante,71.5,confortable
775459542,19.5,ambiante,71.5,confortable
775459546,19.5,ambiante,71.5,confortable
775459549,19.5,ambiante,71.5,confortable
775459553,19.5,ambiante,71.5,confortable
775459556,19.5,ambiante,71.5,confortable
775459563,19.5,ambiante,71.5,confortable
775459567,19.5,ambiante,71.5,confortable
775459570,19.5,ambiante,71.5,confortable
775459574,19.5,ambiante,71.5,confortable
775459600,19.5,ambiante,71.5,confortable
775459603,19.5,ambiante,71.6,confortable
775459607,19.5,ambiante,71.7,confortable
775459611,19.5,ambiante,71.6,confortable
775459614,19.5,ambiante,71.6,confortable
775459618,19.5,ambiante,71.6,confortable
775459621,19.5,ambiante,71.6,confortable
775459625,19.5,ambiante,71.6,confortable
775459629,19.5,ambiante,71.6,confortable
775459632,19.5,ambiante,71.6,confortable
775459636,19.5,ambiante,71.6,confortable
775459639,19.5,ambiante,71.5,confortable
775459666,19.5,ambiante,71.5,confortable
775459669,19.5,ambiante,71.6,confortable
775459673,19.5,ambiante,71.6,confortable
775459676,19.5,ambiante,71.6,confortable
775459680,19.5,ambiante,71.6,confortable
775459684,19.5,ambiante,71.6,confortable
775459687,19.5,ambiante,71.6,confortable
775459691,19.5,ambiante,71.7,confortable
775459694,19.5,ambiante,71.7,confortable
775459698,19.5,ambiante,71.7,confortable
775459701,19.5,ambiante,71.7,confortable
775459705,19.5,ambiante,71.6,confortable
775459731,19.5,ambiante,71.7,confortable
775459735,19.5,ambiante,71.8,confortable
775459738,19.5,ambiante,71.7,confortable
775459742,19.5,ambiante,71.7,confortable
775459746,19.5,ambiante,71.7,confortable
775459749,19.5,ambiante,71.7,confortable
775459753,19.5,ambiante,71.7,confortable
775459756,19.5,ambiante,71.7,confortable
775459760,19.5,ambiante,71.7,confortable
775459764,19.5,ambiante,71.7,confortable
775459767,19.5,ambiante,71.7,confortable
775459771,19.5,ambiante,71.7,confortable
775459777,19.5,ambiante,71.7,confortable
775459781,19.5,ambiante,71.7,confortable
775459785,19.5,ambiante,71.7,confortable
775459789,19.5,ambiante,71.7,confortable
775459793,19.5,ambiante,71.6,confortable
775459797,19.5,ambiante,71.6,confortable
775459800,19.5,ambiante,71.6,confortable
775459804,19.5,ambiante,71.6,confortable
775459830,19.5,ambiante,71.6,confortable
775459833,19.5,ambiante,71.7,confortable
775459837,19.5,ambiante,71.6,confortable
775459840,19.5,ambiante,71.6,confortable
775459844,19.5,ambiante,71.6,confortable
775459848,19.5,ambiante,71.6,confortable
775459851,19.5,ambiante,71.6,confortable
775459855,19.5,ambiante,71.6,confortable
775459858,19.5,ambiante,71.6,confortable
775459862,19.5,ambiante,71.6,confortable
775459866,19.5,ambiante,71.7,confortable
775459869,19.5,ambiante,71.6,confortable
775459876,19.5,ambiante,71.6,confortable
775459879,19.5,ambiante,71.6,confortable
775459883,19.5,ambiante,71.6,confortable
775459909,19.5,ambiante,71.7,confortable
775459912,19.5,ambiante,71.7,confortable
775459916,19.5,ambiante,71.7,confortable
775459920,19.5,ambiante,71.7,confortable
775459923,19.5,ambiante,71.7,confortable
775459927,19.5,ambiante,71.7,confortable
775459930,19.5,ambiante,71.7,confortable
775459934,19.5,ambiante,71.7,confortable
775459938,19.5,ambiante,71.6,confortable
775459941,19.5,ambiante,71.6,confortable
775459945,19.5,ambiante,71.7,confortable
775459948,19.5,ambiante,71.6,confortable
775459975,19.4,ambiante,71.6,confortable
775459978,19.5,ambiante,71.7,confortable
775459982,19.5,ambiante,71.7,confortable
775459985,19.5,ambiante,71.8,confortable
775459989,19.5,ambiante,71.7,confortable
775459993,19.5,ambiante,71.7,confortable
775459996,19.5,ambiante,71.7,confortable
775460000,19.5,ambiante,71.7,confortable
775460003,19.5,ambiante,71.7,confortable
775460007,19.5,ambiante,71.7,confortable
775460011,19.5,ambiante,71.7,confortable
775460014,19.5,ambiante,71.7,confortable
775460018,19.5,ambiante,71.7,confortable
775460060,19.5,ambiante,71.6,confortable
775460063,19.5,ambiante,71.7,confortable
775460067,19.4,ambiante,71.6,confortable
775460070,19.5,ambiante,71.7,confortable
775460074,19.5,ambiante,71.7,confortable
775460078,19.5,ambiante,71.7,confortable
775460081,19.4,ambiante,71.6,confortable
775460085,19.4,ambiante,71.6,confortable
775460088,19.4,ambiante,71.6,confortable
775460092,19.4,ambiante,71.6,confortable
775460096,19.4,ambiante,71.6,confortable
775460099,19.4,ambiante,71.6,confortable
775460103,19.4,ambiante,71.6,confortable
775460106,19.4,ambiante,71.6,confortable
775460113,19.5,ambiante,71.7,confortable
775460117,19.4,ambiante,71.6,confortable
775460120,19.5,ambiante,71.7,confortable
775460124,19.4,ambiante,71.6,confortable
775460138,19.4,ambiante,71.6,confortable
775460141,19.5,ambiante,71.7,confortable
775460145,19.4,ambiante,71.7,confortable
775460148,19.5,ambiante,71.7,confortable
775460152,19.4,ambiante,71.6,confortable
775460156,19.4,ambiante,71.7,confortable
775460159,19.4,ambiante,71.6,confortable
775460163,19.4,ambiante,71.6,confortable
775460166,19.5,ambiante,71.7,confortable
775460170,19.4,ambiante,71.6,confortable
775460174,19.4,ambiante,71.7,confortable
775460177,19.4,ambiante,71.7,confortable
775460203,19.4,ambiante,71.7,confortable
775460207,19.4,ambiante,71.8,confortable
775460210,19.4,ambiante,71.8,confortable
775460214,19.4,ambiante,71.7,confortable
775460218,19.4,ambiante,71.7,confortable
775460221,19.4,ambiante,71.7,confortable
775460225,19.4,ambiante,71.7,confortable
775460228,19.4,ambiante,71.7,confortable
775460232,19.4,ambiante,71.7,confortable
775460236,19.4,ambiante,71.7,confortable
775460239,19.5,ambiante,71.8,confortable
775460243,19.4,ambiante,71.7,confortable
775460269,19.4,ambiante,71.7,confortable
775460272,19.4,ambiante,71.7,confortable
775460276,19.4,ambiante,71.7,confortable
775460280,19.4,ambiante,71.7,confortable
775460283,19.4,ambiante,71.8,confortable
775460287,19.4,ambiante,71.7,confortable
775460290,19.4,ambiante,71.7,confortable
775460294,19.4,ambiante,71.7,confortable
775460298,19.4,ambiante,71.7,confortable
775460301,19.4,ambiante,71.7,confortable
775460305,19.4,ambiante,71.7,confortable
775460308,19.4,ambiante,71.7,confortable
775460312,19.4,ambiante,71.7,confortable
775460342,19.4,ambiante,71.7,confortable
775460345,19.4,ambiante,71.7,confortable
775460349,19.4,ambiante,71.7,confortable
775460353,19.4,ambiante,71.7,confortable
775460356,19.4,ambiante,71.7,confortable
775460360,19.4,ambiante,71.7,confortable
775460363,19.4,ambiante,71.7,confortable
775460367,19.4,ambiante,71.7,confortable
775460371,19.4,ambiante,71.7,confortable
775460374,19.4,ambiante,71.7,confortable
775460378,19.4,ambiante,71.7,confortable
775460381,19.4,ambiante,71.7,confortable
775460408,19.4,ambiante,71.7,confortable
775460411,19.4,ambiante,71.7,confortable
775460415,19.4,ambiante,71.8,confortable
775460418,19.4,ambiante,71.7,confortable
775460422,19.4,ambiante,71.7,confortable
775460426,19.4,ambiante,71.8,confortable
775460429,19.4,ambiante,71.7,confortable
775460433,19.4,ambiante,71.7,confortable
775460436,19.4,ambiante,71.7,confortable
775460440,19.4,ambiante,71.7,confortable
775460443,19.4,ambiante,71.7,confortable
775460447,19.4,ambiante,71.7,confortable
775460451,19.4,ambiante,71.7,confortable
775460454,19.4,ambiante,71.7,confortable
775460480,19.4,ambiante,71.7,confortable
775460484,19.3,ambiante,71.8,confortable
775460488,19.3,ambiante,71.7,confortable
775460491,19.4,ambiante,71.8,confortable
775460495,19.4,ambiante,71.8,confortable
775460498,19.4,ambiante,71.8,confortable
775460502,19.4,ambiante,71.8,confortable
775460506,19.4,ambiante,71.8,confortable
775460509,19.4,ambiante,71.8,confortable
775460513,19.4,ambiante,71.8,confortable
775460516,19.4,ambiante,71.8,confortable
775460520,19.4,ambiante,71.8,confortable
775460524,19.4,ambiante,71.8,confortable
775460527,19.4,ambiante,71.8,confortable
775460531,19.4,ambiante,71.8,confortable
775460535,19.4,ambiante,71.8,confortable
775460572,19.4,ambiante,71.8,confortable
775460575,19.5,ambiante,71.8,confortable
775460579,19.4,ambiante,71.8,confortable
775460583,19.4,ambiante,71.8,confortable
775460586,19.4,ambiante,71.8,confortable
775460590,19.4,ambiante,71.8,confortable
775460593,19.4,ambiante,71.8,confortable
775460597,19.4,ambiante,71.8,confortable
775460601,19.4,ambiante,71.8,confortable
775460604,19.4,ambiante,71.8,confortable
775460608,19.4,ambiante,71.8,confortable
775460611,19.4,ambiante,71.8,confortable
775460615,19.4,ambiante,71.8,confortable
775460619,19.4,ambiante,71.7,confortable
775460622,19.4,ambiante,71.7,confortable
775460648,19.4,ambiante,71.7,confortable
775460652,19.4,ambiante,71.8,confortable
775460655,19.4,ambiante,71.8,confortable
775460659,19.4,ambiante,71.8,confortable
775460663,19.4,ambiante,71.8,confortable
775460666,19.4,ambiante,71.8,confortable
775460670,19.4,ambiante,71.8,confortable
775460673,19.4,ambiante,71.8,confortable
775460677,19.4,ambiante,71.8,confortable
775460681,19.4,ambiante,71.7,confortable
775460684,19.4,ambiante,71.7,confortable
775460688,19.4,ambiante,71.7,confortable
775460694,19.4,ambiante,71.7,confortable
775460698,19.4,ambiante,71.7,confortable
775460701,19.4,ambiante,71.7,confortable
775460706,19.4,ambiante,71.7,confortable
775460709,19.4,ambiante,71.7,confortable
775460713,19.4,ambiante,71.7,confortable
775460717,19.4,ambiante,71.7,confortable
775460720,19.4,ambiante,71.7,confortable
775460750,19.4,ambiante,71.7,confortable
775460754,19.4,ambiante,71.7,confortable
775460757,19.4,ambiante,71.7,confortable
775460761,19.3,ambiante,71.6,confortable
775460765,19.3,ambiante,71.6,confortable
775460768,19.4,ambiante,71.7,confortable
775460772,19.4,ambiante,71.7,confortable
775460775,19.4,ambiante,71.7,confortable
775460779,19.4,ambiante,71.7,confortable
775460783,19.4,ambiante,71.7,confortable
775460786,19.4,ambiante,71.7,confortable
775460790,19.4,ambiante,71.7,confortable
775460794,19.4,ambiante,71.7,confortable
775460798,19.4,ambiante,71.7,confortable
775460801,19.4,ambiante,71.8,confortable
775460805,19.4,ambiante,71.8,confortable
775460811,19.4,ambiante,71.8,confortable
775460815,19.4,ambiante,71.7,confortable
775460818,19.4,ambiante,71.8,confortable
775460822,19.4,ambiante,71.8,confortable
775460826,19.4,ambiante,71.8,confortable
775460860,19.4,ambiante,71.8,confortable
775460864,19.4,ambiante,71.9,confortable
775460867,19.3,ambiante,71.8,confortable
775460871,19.4,ambiante,71.9,confortable
775460874,19.4,ambiante,71.9,confortable
775460878,19.4,ambiante,71.9,confortable
775460882,19.4,ambiante,71.9,confortable
775460885,19.4,ambiante,71.9,confortable
775460889,19.4,ambiante,71.9,confortable
775460892,19.4,ambiante,71.8,confortable
775460896,19.4,ambiante,71.8,confortable
775460900,19.4,ambiante,71.8,confortable
775460903,19.4,ambiante,71.8,confortable
775460907,19.4,ambiante,71.8,confortable
775460933,19.4,ambiante,71.8,confortable
775460937,19.4,ambiante,71.9,confortable
775460940,19.4,ambiante,71.9,confortable
775460944,19.3,ambiante,71.8,confortable
775460947,19.3,ambiante,71.8,confortable
775460951,19.4,ambiante,71.8,confortable
775460955,19.4,ambiante,71.8,confortable
775460958,19.4,ambiante,71.8,confortable
775460962,19.3,ambiante,71.8,confortable
775460965,19.4,ambiante,71.8,confortable
775460969,19.4,ambiante,71.8,confortable
775460972,19.3,ambiante,71.8,confortable
775460976,19.3,ambiante,71.8,confortable
775461006,19.3,ambiante,71.8,confortable
775461009,19.4,ambiante,71.9,confortable
775461013,19.3,ambiante,71.8,confortable
775461017,19.3,ambiante,71.8,confortable
775461020,19.4,ambiante,71.9,confortable
775461024,19.4,ambiante,71.9,confortable
775461027,19.3,ambiante,71.8,confortable
775461031,19.3,ambiante,71.8,confortable
775461035,19.3,ambiante,71.8,confortable
775461038,19.3,ambiante,71.8,confortable
775461042,19.3,ambiante,71.8,confortable
775461045,19.4,ambiante,71.8,confortable
775461049,19.3,ambiante,71.8,confortable
775461053,19.3,ambiante,71.8,confortable
775461056,19.3,ambiante,71.8,confortable
775461060,19.3,ambiante,71.8,confortable
775461063,19.4,ambiante,71.9,confortable
775461089,19.3,ambiante,71.8,confortable
775461093,19.3,ambiante,71.8,confortable
775461097,19.3,ambiante,71.8,confortable
775461100,19.3,ambiante,71.8,confortable
775461104,19.3,ambiante,71.8,confortable
775461107,19.3,ambiante,71.8,confortable
775461111,19.3,ambiante,71.8,confortable
775461115,19.3,ambiante,71.8,confortable
775461118,19.3,ambiante,71.8,confortable
775461122,19.3,ambiante,71.8,confortable
775461125,19.3,ambiante,71.8,confortable
775461129,19.4,ambiante,71.9,confortable
775461134,19.3,ambiante,71.8,confortable
775461138,19.3,ambiante,71.8,confortable
775461141,19.3,ambiante,71.8,confortable
775461171,19.3,ambiante,71.8,confortable
775461175,19.3,ambiante,71.8,confortable
775461178,19.3,ambiante,71.8,confortable
775461182,19.3,ambiante,71.8,confortable
775461185,19.3,ambiante,71.8,confortable
775461189,19.3,ambiante,71.8,confortable
775461193,19.3,ambiante,71.8,confortable
775461196,19.3,ambiante,71.8,confortable
775461200,19.3,ambiante,71.8,confortable
775461203,19.3,ambiante,71.8,confortable
775461207,19.3,ambiante,71.8,confortable
775461211,19.3,ambiante,71.8,confortable
775461237,19.3,ambiante,71.8,confortable
775461240,19.3,ambiante,71.8,confortable
775461244,19.3,ambiante,71.8,confortable
775461248,19.3,ambiante,71.8,confortable
775461251,19.3,ambiante,71.9,confortable
775461255,19.3,ambiante,71.8,confortable
775461258,19.3,ambiante,71.8,confortable
775461262,19.3,ambiante,71.8,confortable
775461266,19.3,ambiante,71.8,confortable
775461269,19.3,ambiante,71.8,confortable
775461273,19.3,ambiante,71.8,confortable
775461276,19.3,ambiante,71.8,confortable
775461302,19.3,ambiante,71.8,confortable
775461306,19.3,ambiante,71.8,confortable
775461310,19.3,ambiante,71.9,confortable
775461313,19.3,ambiante,71.9,confortable
775461317,19.3,ambiante,71.9,confortable
775461320,19.3,ambiante,71.9,confortable
775461324,19.3,ambiante,71.9,confortable
775461328,19.3,ambiante,71.9,confortable
775461331,19.3,ambiante,71.8,confortable
775461335,19.3,ambiante,71.8,confortable
775461338,19.3,ambiante,71.8,confortable
775461342,19.3,ambiante,71.8,confortable
775461346,19.3,ambiante,71.8,confortable
775461376,19.3,ambiante,71.8,confortable
775461379,19.4,ambiante,72,confortable
775461383,19.3,ambiante,71.9,confortable
775461386,19.3,ambiante,71.9,confortable
775461390,19.3,ambiante,71.9,confortable
775461394,19.3,ambiante,71.9,confortable
775461397,19.3,ambiante,71.9,confortable
775461401,19.3,ambiante,71.9,confortable
775461404,19.3,ambiante,71.9,confortable
775461408,19.3,ambiante,71.9,confortable
775461412,19.3,ambiante,71.8,confortable
775461415,19.3,ambiante,71.8,confortable
775461453,19.3,ambiante,71.9,confortable
775461456,19.3,ambiante,72,confortable
775461460,19.3,ambiante,71.9,confortable
775461463,19.2,ambiante,71.9,confortable
775461467,19.3,ambiante,71.9,confortable
775461471,19.3,ambiante,71.9,confortable
775461474,19.3,ambiante,71.9,confortable
775461478,19.2,ambiante,71.9,confortable
775461481,19.3,ambiante,71.9,confortable
775461485,19.3,ambiante,71.9,confortable
775461489,19.3,ambiante,71.9,confortable
775461492,19.3,ambiante,71.9,confortable
775461496,19.3,ambiante,71.9,confortable
775461499,19.3,ambiante,71.9,confortable
775461503,19.3,ambiante,71.9,confortable
775461533,19.3,ambiante,71.8,confortable
775461536,19.3,ambiante,71.9,confortable
775461540,19.3,ambiante,71.9,confortable
775461544,19.3,ambiante,71.9,confortable
775461547,19.3,ambiante,71.9,confortable
775461551,19.3,ambiante,71.9,confortable
775461554,19.3,ambiante,71.9,confortable
775461558,19.2,ambiante,71.9,confortable
775461562,19.3,ambiante,71.9,confortable
775461565,19.3,ambiante,71.9,confortable
775461569,19.3,ambiante,71.9,confortable
775461572,19.3,ambiante,71.9,confortable
775461598,19.3,ambiante,71.9,confortable
775461602,19.3,ambiante,72,confortable
775461606,19.3,ambiante,72,confortable
775461609,19.3,ambiante,72,confortable
775461613,19.2,ambiante,71.9,confortable
775461616,19.3,ambiante,72,confortable
775461620,19.3,ambiante,72,confortable
775461624,19.3,ambiante,71.9,confortable
775461627,19.3,ambiante,71.9,confortable
775461631,19.3,ambiante,71.9,confortable
775461634,19.3,ambiante,72,confortable
775461638,19.3,ambiante,71.9,confortable
775461642,19.3,ambiante,72,confortable
775461645,19.3,ambiante,72,confortable
775461649,19.3,ambiante,71.9,confortable
775461652,19.3,ambiante,71.9,confortable
775461656,19.3,ambiante,71.9,confortable
775461660,19.3,ambiante,71.9,confortable
775461686,19.3,ambiante,71.9,confortable
775461689,19.3,ambiante,72,confortable
775461693,19.3,ambiante,72,confortable
775461696,19.3,ambiante,72,confortable
775461700,19.2,ambiante,71.9,confortable
775461704,19.3,ambiante,72,confortable
775461707,19.3,ambiante,72,confortable
775461711,19.3,ambiante,72,confortable
775461714,19.3,ambiante,72,confortable
775461718,19.3,ambiante,72,confortable
775461722,19.3,ambiante,71.9,confortable
775461725,19.3,ambiante,71.9,confortable
775461732,19.3,ambiante,71.9,confortable
775461735,19.3,ambiante,71.9,confortable
775461739,19.3,ambiante,71.9,confortable
775461745,19.3,ambiante,71.9,confortable
775461749,19.3,ambiante,71.9,confortable
775461753,19.3,ambiante,71.9,confortable
775461756,19.2,ambiante,71.8,confortable
775461763,19.3,ambiante,71.9,confortable
775461766,19.3,ambiante,71.9,confortable
775461770,19.3,ambiante,71.9,confortable
775461774,19.3,ambiante,71.9,confortable
775461778,19.3,ambiante,71.9,confortable
775461781,19.3,ambiante,71.9,confortable
775461785,19.3,ambiante,71.9,confortable
775461791,19.3,ambiante,71.9,confortable
775461795,19.3,ambiante,71.9,confortable
775461799,19.3,ambiante,71.9,confortable
775461802,19.3,ambiante,71.9,confortable
775461816,19.3,ambiante,71.9,confortable
775461820,19.3,ambiante,71.8,confortable
775461823,19.2,ambiante,71.8,confortable
775461827,19.3,ambiante,71.9,confortable
775461830,19.3,ambiante,71.9,confortable
775461834,19.3,ambiante,71.9,confortable
775461838,19.3,ambiante,71.9,confortable
775461841,19.3,ambiante,71.9,confortable
775461845,19.3,ambiante,71.9,confortable
775461848,19.3,ambiante,71.9,confortable
775461852,19.3,ambiante,71.9,confortable
775461856,19.3,ambiante,71.9,confortable
775461862,19.2,ambiante,71.8,confortable
775461866,19.3,ambiante,71.9,confortable
775461869,19.3,ambiante,72,confortable
775461876,19.3,ambiante,72,confortable
775461879,19.3,ambiante,72.1,confortable
775461883,19.3,ambiante,72.1,confortable
775461887,19.3,ambiante,72.1,confortable
775461893,19.3,ambiante,72.1,confortable
775461896,19.3,ambiante,72,confortable
775461900,19.3,ambiante,72,confortable
775461906,19.3,ambiante,72,confortable
775461910,19.3,ambiante,72,confortable
775461914,19.3,ambiante,72,confortable
775461917,19.3,ambiante,72,confortable
775461921,19.2,ambiante,72,confortable
775461951,19.3,ambiante,72,confortable
775461954,19.3,ambiante,72.1,confortable
775461958,19.2,ambiante,72.1,confortable
775461962,19.3,ambiante,72.1,confortable
775461965,19.3,ambiante,72.1,confortable
775461969,19.3,ambiante,72.1,confortable
775461972,19.2,ambiante,72.1,confortable
775461976,19.3,ambiante,72.1,confortable
775461980,19.2,ambiante,72.1,confortable
775461983,19.2,ambiante,72.1,confortable
775461987,19.2,ambiante,72.1,confortable
775461990,19.2,ambiante,72.1,confortable
775462017,19.3,ambiante,72.1,confortable
775462020,19.3,ambiante,72.2,confortable
775462024,19.3,ambiante,72.2,confortable
775462027,19.2,ambiante,72.1,confortable
775462031,19.2,ambiante,72.1,confortable
775462035,19.2,ambiante,72.1,confortable
775462038,19.2,ambiante,72.1,confortable
775462042,19.2,ambiante,72.1,confortable
775462045,19.2,ambiante,72.1,confortable
775462049,19.2,ambiante,72.1,confortable
775462053,19.2,ambiante,72.1,confortable
775462056,19.2,ambiante,72.1,confortable
775462060,19.2,ambiante,72.1,confortable
775462086,19.2,ambiante,72.1,confortable
775462089,19.2,ambiante,72.2,confortable
775462093,19.2,ambiante,72.3,confortable
775462096,19.2,ambiante,72.2,confortable
775462100,19.2,ambiante,72.2,confortable
775462104,19.2,ambiante,72.2,confortable
775462107,19.2,ambiante,72.2,confortable
775462111,19.2,ambiante,72.2,confortable
775462114,19.3,ambiante,72.2,confortable
775462118,19.2,ambiante,72.2,confortable
775462122,19.2,ambiante,72.2,confortable
775462125,19.2,ambiante,72.2,confortable
775462151,19.2,ambiante,72.2,confortable
775462155,19.3,ambiante,72.3,confortable
775462158,19.2,ambiante,72.2,confortable
775462162,19.2,ambiante,72.2,confortable
775462166,19.2,ambiante,72.2,confortable
775462169,19.2,ambiante,72.2,confortable
775462173,19.2,ambiante,72.2,confortable
775462176,19.2,ambiante,72.2,confortable
775462180,19.2,ambiante,72.2,confortable
775462184,19.2,ambiante,72.2,confortable
775462187,19.2,ambiante,72.2,confortable
775462191,19.2,ambiante,72.3,confortable
775462197,19.2,ambiante,72.2,confortable
775462201,19.2,ambiante,72.2,confortable
775462205,19.2,ambiante,72.2,confortable
775462211,19.2,ambiante,72.2,confortable
775462215,19.2,ambiante,72.2,confortable
775462218,19.2,ambiante,72.2,confortable
775462222,19.2,ambiante,72.2,confortable
775462225,19.2,ambiante,72.2,confortable
775462255,19.2,ambiante,72.1,confortable
775462259,19.2,ambiante,72.2,confortable
775462262,19.2,ambiante,72.2,confortable
775462266,19.2,ambiante,72.2,confortable
775462270,19.2,ambiante,72.1,confortable
775462273,19.2,ambiante,72.2,confortable
775462277,19.2,ambiante,72.2,confortable
775462280,19.2,ambiante,72.2,confortable
775462284,19.2,ambiante,72.2,confortable
775462288,19.2,ambiante,72.2,confortable
775462291,19.2,ambiante,72.2,confortable
775462295,19.2,ambiante,72.2,confortable
775462321,19.2,ambiante,72.2,confortable
775462324,19.2,ambiante,72.3,confortable
775462328,19.2,ambiante,72.3,confortable
775462332,19.1,ambiante,72.2,confortable
775462335,19.2,ambiante,72.3,confortable
775462339,19.2,ambiante,72.3,confortable
775462342,19.2,ambiante,72.3,confortable
775462346,19.2,ambiante,72.3,confortable
775462350,19.2,ambiante,72.3,confortable
775462353,19.2,ambiante,72.3,confortable
775462357,19.2,ambiante,72.3,confortable
775462360,19.2,ambiante,72.3,confortable
775462367,19.2,ambiante,72.3,confortable
775462370,19.2,ambiante,72.3,confortable
775462374,19.2,ambiante,72.3,confortable
775462378,19.2,ambiante,72.3,confortable
775462381,19.2,ambiante,72.3,confortable
775462411,19.2,ambiante,72.3,confortable
775462415,19.2,ambiante,72.3,confortable
775462418,19.3,ambiante,72.4,confortable
775462422,19.2,ambiante,72.3,confortable
775462425,19.1,ambiante,72.3,confortable
775462429,19.2,ambiante,72.3,confortable
775462433,19.2,ambiante,72.3,confortable
775462436,19.2,ambiante,72.3,confortable
775462440,19.2,ambiante,72.4,confortable
775462443,19.2,ambiante,72.4,confortable
775462447,19.2,ambiante,72.4,confortable
775462451,19.2,ambiante,72.3,confortable
775462492,19.2,ambiante,72.4,confortable
775462496,19.2,ambiante,72.4,confortable
775462499,19.2,ambiante,72.4,confortable
775462503,19.1,ambiante,72.3,confortable
775462507,19.2,ambiante,72.4,confortable
775462510,19.2,ambiante,72.4,confortable
775462514,19.2,ambiante,72.4,confortable
775462517,19.2,ambiante,72.3,confortable
775462521,19.2,ambiante,72.4,confortable
775462525,19.2,ambiante,72.3,confortable
775462528,19.2,ambiante,72.3,confortable
775462532,19.2,ambiante,72.3,confortable
775462535,19.2,ambiante,72.3,confortable
775462539,19.2,ambiante,72.3,confortable
775462543,19.2,ambiante,72.3,confortable
775462572,19.2,ambiante,72.3,confortable
775462576,19.2,ambiante,72.3,confortable
775462580,19.2,ambiante,72.4,confortable
775462583,19.2,ambiante,72.3,confortable
775462587,19.2,ambiante,72.3,confortable
775462590,19.2,ambiante,72.3,confortable
775462594,19.2,ambiante,72.3,confortable
775462598,19.2,ambiante,72.3,confortable
775462601,19.2,ambiante,72.3,confortable
775462605,19.1,ambiante,72.2,confortable
775462608,19.2,ambiante,72.3,confortable
775462612,19.2,ambiante,72.3,confortable
775462638,19.2,ambiante,72.3,confortable
